2L2X2X3/16	Double Angle	STEEL	0	0.0508	0.1016	0.0047625	0.0047625	0	0	0	9.29030436916351E-04	7.316568028125E-09	2.25181204822143E-07	2.56943716915674E-07	0.00048387	0.00048387	6.16080729674903E-06	5.05794718337941E-06	1.10776552483721E-05	1.34306762632861E-05	0.015568655111852	1.66304511096871E-02
2L2X2X3/16X3/4	Double Angle	STEEL	0	0.0508	0.12065	0.0047625	0.0047625	0	0	0.01905	9.29030436916351E-04	7.316568028125E-09	2.25181204822143E-07	5.97084963663368E-07	0.00048387	0.00048387	6.16080729674903E-06	9.89780296168036E-06	1.10776552483721E-05	2.22796911749144E-05	0.015568655111852	2.53514670278705E-02
2L2X2X3/16X3/8	Double Angle	STEEL	0	0.0508	0.111125	0.0047625	0.0047625	0	0	0.009525	9.29030436916351E-04	7.316568028125E-09	2.25181204822143E-07	4.0594262585708E-07	0.00048387	0.00048387	6.16080729674903E-06	7.30605400867636E-06	1.10776552483721E-05	1.78551842074728E-05	0.015568655111852	0.020903420498617
2L2X2X3/8	Double Angle	STEEL	0	0.0508	0.1016	0.009525	0.009525	0	0	0	1.76128681230545E-03	5.8532544225E-08	3.96668552367818E-07	7.48542576075163E-07	0.00096774	0.00096774	1.14158424506715E-05	1.47350900802197E-05	2.06477004837208E-05	2.84425036338205E-05	1.50071714425723E-02	2.06154686516659E-02
2L2X2X3/8X3/4	Double Angle	STEEL	0	0.0508	0.12065	0.009525	0.009525	0	0	0.01905	1.76128681230545E-03	5.8532544225E-08	3.96668552367818E-07	1.45016615126294E-06	0.00096774	0.00096774	1.14158424506715E-05	2.40392233943297E-05	2.06477004837208E-05	4.52187595442848E-05	1.50071714425723E-02	0.028694181451748
2L2X2X3/8X3/8	Double Angle	STEEL	0	0.0508	0.111125	0.009525	0.009525	0	0	0.009525	1.76128681230545E-03	5.8532544225E-08	3.96668552367818E-07	1.05940586551768E-06	0.00096774	0.00096774	1.14158424506715E-05	1.90669222140416E-05	2.06477004837208E-05	3.68306325657978E-05	1.50071714425723E-02	2.45254025760669E-02
2L2X2X5/16	Double Angle	STEEL	0	0.0508	0.1016	0.0079375	0.0079375	0	0	0	1.49677115693092E-03	3.38730011639303E-08	3.44639624167818E-07	5.82106035217605E-07	0.00080645	0.00080645	9.75448555398233E-06	1.1458780220819E-05	1.75341593395357E-05	2.33383734988966E-05	1.51741684600936E-02	1.97207463955454E-02
2L2X2X5/16X3/4	Double Angle	STEEL	0	0.0508	0.12065	0.0079375	0.0079375	0	0	0.01905	1.49677115693092E-03	3.38730011639303E-08	3.44639624167818E-07	1.16249754751553E-06	0.00080645	0.00080645	9.75448555398233E-06	1.92705768340743E-05	1.75341593395357E-05	3.75951192570362E-05	1.51741684600936E-02	2.78688032716894E-02
2L2X2X5/16X3/8	Double Angle	STEEL	0	0.0508	0.111125	0.0079375	0.0079375	0	0	0.009525	1.49677115693092E-03	3.38730011639303E-08	3.44639624167818E-07	8.38352882967758E-07	0.00080645	0.00080645	9.75448555398233E-06	1.50884658351903E-05	1.75341593395357E-05	3.04667454012213E-05	1.51741684600936E-02	2.36665922412758E-02
2L3-1/2X2-1/2X1/2LLBB	Double Angle	STEEL	0	0.0889	0.127	0.0127	0.0127	0	0	0	3.56773493535995E-03	2.081157128E-07	2.69717964582698E-06	2.11497581224523E-06	0.00225806	0.0016129	4.61687727104596E-05	3.33067057046494E-05	8.27546763255844E-05	6.38462346365738E-05	2.74953116295843E-02	0.024347614225064
2L3-1/2X2-1/2X1/2SLBB	Double Angle	STEEL	0	0.0635	0.1778	0.0127	0.0127	0	0	0	3.56773493535995E-03	2.081157128E-07	1.13214948954048E-06	5.83921393162962E-06	0.0016129	0.00225806	2.47764390964384E-05	6.56829463625379E-05	4.55560374511623E-05	1.09156464408665E-04	1.78137600059017E-02	4.04558101792336E-02
2L3-1/2X2-1/2X1/2X3/4LLBB	Double Angle	STEEL	0	0.0889	0.14605	0.0127	0.0127	0	0	0.01905	3.56773493535995E-03	2.081157128E-07	2.69717964582698E-06	3.65493177789727E-06	0.00225806	0.0016129	4.61687727104596E-05	5.00504180472067E-05	8.27546763255844E-05	9.78289089191322E-05	2.74953116295843E-02	3.20068803947969E-02
2L3-1/2X2-1/2X1/2X3/4SLBB	Double Angle	STEEL	0	0.0635	0.19685	0.0127	0.0127	0	0	0.01905	3.56773493535995E-03	2.081157128E-07	1.13214948954048E-06	8.24232982405864E-06	0.0016129	0.00225806	2.47764390964384E-05	8.37422384969128E-05	4.55560374511623E-05	1.43139138691223E-04	1.78137600059017E-02	4.80649731557053E-02
2L3-1/2X2-1/2X1/2X3/8LLBB	Double Angle	STEEL	0	0.0889	0.136525	0.0127	0.0127	0	0	0.009525	3.56773493535995E-03	2.081157128E-07	2.69717964582698E-06	2.80403242168695E-06	0.00225806	0.0016129	4.61687727104596E-05	4.10772008304259E-05	8.27546763255844E-05	8.08375756848335E-05	2.74953116295843E-02	2.80346555788392E-02
2L3-1/2X2-1/2X1/2X3/8SLBB	Double Angle	STEEL	0	0.0635	0.187325	0.0127	0.0127	0	0	0.009525	3.56773493535995E-03	2.081157128E-07	1.13214948954048E-06	6.95985040522252E-06	0.0016129	0.00225806	2.47764390964384E-05	7.43077582300549E-05	4.55560374511623E-05	1.26147805456924E-04	1.78137600059017E-02	4.41675858626852E-02
2L3-1/2X2-1/2X1/4LLBB	Double Angle	STEEL	0	0.0889	0.127	0.00635	0.00635	0	0	0	1.87096406152725E-03	2.60144641E-08	1.50259540275159E-06	8.17107267562848E-07	0.00112903	0.00080645	2.46488749619181E-05	1.28678309852417E-05	4.45728145488377E-05	2.91850037922134E-05	2.83392469160472E-02	0.020898100525053
2L3-1/2X2-1/2X1/4SLBB	Double Angle	STEEL	0	0.0635	0.1778	0.00635	0.00635	0	0	0	1.87096406152725E-03	2.60144641E-08	6.45158689832539E-07	2.86034423349911E-06	0.00080645	0.00112903	1.34178279603963E-05	3.21748507705187E-05	2.39251140651169E-05	5.29462473736095E-05	1.85695146571965E-02	3.90999703819009E-02
2L3-1/2X2-1/2X1/4X3/4LLBB	Double Angle	STEEL	0	0.0889	0.14605	0.00635	0.00635	0	0	0.01905	1.87096406152725E-03	2.60144641E-08	1.50259540275159E-06	1.54282600775194E-06	0.00112903	0.00080645	2.46488749619181E-05	2.11273674461066E-05	4.45728145488377E-05	4.70059374550056E-05	2.83392469160472E-02	2.87161195639027E-02
